1:	0.885
2:	0.360283
3:	0.815897
4:	0.531741
5:	0.881434
6:	0.36996
7:	0.825137
8:	0.510772
9:	0.884589
10:	0.361403
11:	0.816999
12:	0.529271
13:	0.881967
14:	0.368518
15:	0.823802
16:	0.513838
17:	0.884322
18:	0.36213
19:	0.817711
20:	0.527672
21:	0.882289
22:	0.367646
23:	0.822988
24:	0.515703
25:	0.884127
26:	0.36266
27:	0.818228
28:	0.526508
29:	0.882512
30:	0.367042
31:	0.822421
32:	0.516999
33:	0.883977
34:	0.363068
35:	0.818624
36:	0.525615
37:	0.882677
38:	0.366596
39:	0.822
40:	0.51796
41:	0.883858
42:	0.363391
43:	0.818937
44:	0.524909
45:	0.882804
46:	0.366253
47:	0.821676
48:	0.518697
49:	0.883762
50:	0.363651
51:	0.819188
52:	0.524341
53:	0.882903
54:	0.365985
55:	0.821422
56:	0.519276
57:	0.883685
58:	0.363863
59:	0.819392
60:	0.523881
61:	0.882981
62:	0.365772
63:	0.821219
64:	0.519737
65:	0.883621
66:	0.364035
67:	0.819558
68:	0.523504
69:	0.883044
70:	0.365601
71:	0.821056
72:	0.520107
73:	0.883569
74:	0.364177
75:	0.819695
76:	0.523195
77:	0.883095
78:	0.365462
79:	0.820924
80:	0.520407
81:	0.883526
82:	0.364294
83:	0.819807
84:	0.522941
85:	0.883137
86:	0.36535
87:	0.820817
88:	0.52065
89:	0.88349
90:	0.36439
91:	0.819899
92:	0.522732
93:	0.883171
94:	0.365258
95:	0.82073
96:	0.520849
97:	0.883461
98:	0.364469
99:	0.819975
100:	0.52256
101:	0.883198
102:	0.365183
103:	0.820658
104:	0.521011
105:	0.883437
106:	0.364535
107:	0.820038
108:	0.522418
109:	0.883221
110:	0.365122
111:	0.8206
112:	0.521144
113:	0.883417
114:	0.364588
115:	0.82009
116:	0.522301
117:	0.883239
118:	0.365071
119:	0.820552
120:	0.521253
121:	0.883401
122:	0.364633
123:	0.820132
124:	0.522205
125:	0.883255
126:	0.36503
127:	0.820512
128:	0.521342
129:	0.883388
130:	0.364669
131:	0.820167
132:	0.522125
133:	0.883267
134:	0.364996
135:	0.82048
136:	0.521415
137:	0.883376
138:	0.3647
139:	0.820196
140:	0.52206
141:	0.883277
142:	0.364969
143:	0.820454
144:	0.521476
145:	0.883367
146:	0.364724
147:	0.82022
148:	0.522006
149:	0.883286
150:	0.364946
151:	0.820432
152:	0.521525
153:	0.88336
154:	0.364745
155:	0.820239
156:	0.521961
157:	0.883293
158:	0.364927
159:	0.820414
160:	0.521566
161:	0.883354
162:	0.364762
163:	0.820256
164:	0.521925
165:	0.883298
166:	0.364912
167:	0.820399
168:	0.521599
169:	0.883348
170:	0.364776
171:	0.820269
172:	0.521895
173:	0.883303
174:	0.364899
175:	0.820387
176:	0.521627
177:	0.883344
178:	0.364787
179:	0.82028
180:	0.52187
181:	0.883307
182:	0.364889
183:	0.820377
184:	0.521649
185:	0.883341
186:	0.364796
187:	0.820289
188:	0.52185
189:	0.88331
190:	0.36488
191:	0.820369
192:	0.521668
193:	0.883338
194:	0.364804
195:	0.820296
196:	0.521833
197:	0.883313
198:	0.364873
199:	0.820362
200:	0.521683
201:	0.883336
202:	0.364811
203:	0.820302
204:	0.521819
205:	0.883315
206:	0.364867
207:	0.820356
208:	0.521696
209:	0.883334
210:	0.364816
211:	0.820307
212:	0.521807
213:	0.883316
214:	0.364862
215:	0.820352
216:	0.521706
217:	0.883332
218:	0.36482
219:	0.820311
220:	0.521798
221:	0.883318
222:	0.364858
223:	0.820348
224:	0.521715
225:	0.883331
226:	0.364824
227:	0.820315
228:	0.52179
229:	0.883319
230:	0.364855
231:	0.820345
232:	0.521722
233:	0.88333
234:	0.364827
235:	0.820318
236:	0.521784
237:	0.88332
238:	0.364853
239:	0.820342
240:	0.521728
241:	0.883329
242:	0.364829
243:	0.82032
244:	0.521779
245:	0.883321
246:	0.36485
247:	0.82034
248:	0.521732
249:	0.883328
250:	0.364831
251:	0.820322
252:	0.521774
253:	0.883322
254:	0.364849
255:	0.820339
256:	0.521736
257:	0.883327
258:	0.364833
259:	0.820323
260:	0.521771
261:	0.883322
262:	0.364847
263:	0.820337
264:	0.52174
265:	0.883327
266:	0.364834
267:	0.820325
268:	0.521768
269:	0.883323
270:	0.364846
271:	0.820336
272:	0.521742
273:	0.883327
274:	0.364835
275:	0.820326
276:	0.521766
277:	0.883323
278:	0.364845
279:	0.820335
280:	0.521744
281:	0.883326
282:	0.364836
283:	0.820327
284:	0.521764
285:	0.883323
286:	0.364844
287:	0.820334
288:	0.521746
289:	0.883326
290:	0.364837
291:	0.820327
292:	0.521762
293:	0.883324
294:	0.364843
295:	0.820334
296:	0.521748
297:	0.883326
298:	0.364837
299:	0.820328
300:	0.521761
301:	0.883324
302:	0.364843
303:	0.820333
304:	0.521749
305:	0.883326
306:	0.364838
307:	0.820328
308:	0.52176
309:	0.883324
310:	0.364842
311:	0.820333
312:	0.52175
313:	0.883325
314:	0.364838
315:	0.820329
316:	0.521759
317:	0.883324
318:	0.364842
319:	0.820332
320:	0.521751
321:	0.883325
322:	0.364839
323:	0.820329
324:	0.521758
325:	0.883324
326:	0.364842
327:	0.820332
328:	0.521751
329:	0.883325
330:	0.364839
331:	0.820329
332:	0.521757
333:	0.883324
334:	0.364841
335:	0.820332
336:	0.521752
337:	0.883325
338:	0.364839
339:	0.82033
340:	0.521757
341:	0.883324
342:	0.364841
343:	0.820332
344:	0.521752
345:	0.883325
346:	0.364839
347:	0.82033
348:	0.521756
349:	0.883324
350:	0.364841
351:	0.820331
352:	0.521753
353:	0.883325
354:	0.364839
355:	0.82033
356:	0.521756
357:	0.883324
358:	0.364841
359:	0.820331
360:	0.521753
361:	0.883325
362:	0.36484
363:	0.82033
364:	0.521756
365:	0.883324
366:	0.364841
367:	0.820331
368:	0.521753
369:	0.883325
370:	0.36484
371:	0.82033
372:	0.521756
373:	0.883325
374:	0.364841
375:	0.820331
376:	0.521754
377:	0.883325
378:	0.36484
379:	0.82033
380:	0.521755
381:	0.883325
382:	0.364841
383:	0.820331
384:	0.521754
385:	0.883325
386:	0.36484
387:	0.82033
388:	0.521755
389:	0.883325
390:	0.36484
391:	0.820331
392:	0.521754
393:	0.883325
394:	0.36484
395:	0.82033
396:	0.521755
397:	0.883325
398:	0.36484
399:	0.820331
400:	0.521754
401:	0.883325
402:	0.36484
403:	0.82033
404:	0.521755
405:	0.883325
406:	0.36484
407:	0.820331
408:	0.521754
409:	0.883325
410:	0.36484
411:	0.82033
412:	0.521755
413:	0.883325
414:	0.36484
415:	0.820331
416:	0.521754
417:	0.883325
418:	0.36484
419:	0.820331
420:	0.521755
421:	0.883325
422:	0.36484
423:	0.820331
424:	0.521754
425:	0.883325
426:	0.36484
427:	0.820331
428:	0.521755
429:	0.883325
430:	0.36484
431:	0.820331
432:	0.521754
433:	0.883325
434:	0.36484
435:	0.820331
436:	0.521755
437:	0.883325
438:	0.36484
439:	0.820331
440:	0.521754
441:	0.883325
442:	0.36484
443:	0.820331
444:	0.521755
445:	0.883325
446:	0.36484
447:	0.820331
448:	0.521754
449:	0.883325
450:	0.36484
451:	0.820331
452:	0.521755
453:	0.883325
454:	0.36484
455:	0.820331
456:	0.521754
457:	0.883325
458:	0.36484
459:	0.820331
460:	0.521755
461:	0.883325
462:	0.36484
463:	0.820331
464:	0.521754
465:	0.883325
466:	0.36484
467:	0.820331
468:	0.521755
469:	0.883325
470:	0.36484
471:	0.820331
472:	0.521754
473:	0.883325
474:	0.36484
475:	0.820331
476:	0.521755
477:	0.883325
478:	0.36484
479:	0.820331
480:	0.521754
481:	0.883325
482:	0.36484
483:	0.820331
484:	0.521755
485:	0.883325
486:	0.36484
487:	0.820331
488:	0.521754
489:	0.883325
490:	0.36484
491:	0.820331
492:	0.521755
493:	0.883325
494:	0.36484
495:	0.820331
496:	0.521754
497:	0.883325
498:	0.36484
499:	0.820331
500:	0.521755
501:	0.883325
502:	0.36484
503:	0.820331
504:	0.521754
505:	0.883325
506:	0.36484
507:	0.820331
508:	0.521755
509:	0.883325
510:	0.36484
511:	0.820331
512:	0.521754
513:	0.883325
514:	0.36484
515:	0.820331
516:	0.521755
517:	0.883325
518:	0.36484
519:	0.820331
520:	0.521754
521:	0.883325
522:	0.36484
523:	0.820331
524:	0.521755
525:	0.883325
526:	0.36484
527:	0.820331
528:	0.521754
529:	0.883325
530:	0.36484
531:	0.820331
532:	0.521755
533:	0.883325
534:	0.36484
535:	0.820331
536:	0.521754
537:	0.883325
538:	0.36484
539:	0.820331
540:	0.521754
541:	0.883325
542:	0.36484
543:	0.820331
544:	0.521754
545:	0.883325
546:	0.36484
547:	0.820331
548:	0.521754
549:	0.883325
550:	0.36484
551:	0.820331
552:	0.521754
553:	0.883325
554:	0.36484
555:	0.820331
556:	0.521754
557:	0.883325
558:	0.36484
559:	0.820331
560:	0.521754
561:	0.883325
562:	0.36484
563:	0.820331
564:	0.521754
565:	0.883325
566:	0.36484
567:	0.820331
568:	0.521754
569:	0.883325
570:	0.36484
571:	0.820331
572:	0.521754
573:	0.883325
574:	0.36484
575:	0.820331
576:	0.521754
577:	0.883325
578:	0.36484
579:	0.820331
580:	0.521754
581:	0.883325
582:	0.36484
583:	0.820331
584:	0.521754
585:	0.883325
