1:	0.88525
2:	0.359703
3:	0.815552
4:	0.532662
5:	0.881473
6:	0.369959
7:	0.82537
8:	0.510381
9:	0.884868
10:	0.360744
11:	0.816582
12:	0.530356
13:	0.881987
14:	0.368568
15:	0.824082
16:	0.513343
17:	0.88462
18:	0.361422
19:	0.817249
20:	0.528859
21:	0.882301
22:	0.367719
23:	0.823289
24:	0.515161
25:	0.884436
26:	0.361922
27:	0.817739
28:	0.527758
29:	0.882522
30:	0.367121
31:	0.822727
32:	0.516445
33:	0.884292
34:	0.362313
35:	0.81812
36:	0.526899
37:	0.882688
38:	0.36667
39:	0.822302
40:	0.517415
41:	0.884176
42:	0.362629
43:	0.818429
44:	0.526203
45:	0.882819
46:	0.366316
47:	0.821967
48:	0.51818
49:	0.88408
50:	0.362892
51:	0.818684
52:	0.525628
53:	0.882924
54:	0.36603
55:	0.821696
56:	0.518798
57:	0.883999
58:	0.363112
59:	0.818897
60:	0.525146
61:	0.883011
62:	0.365795
63:	0.821473
64:	0.519306
65:	0.88393
66:	0.363298
67:	0.819078
68:	0.524738
69:	0.883083
70:	0.365599
71:	0.821287
72:	0.519729
73:	0.883872
74:	0.363457
75:	0.819232
76:	0.52439
77:	0.883144
78:	0.365435
79:	0.82113
80:	0.520085
81:	0.883821
82:	0.363594
83:	0.819364
84:	0.524092
85:	0.883195
86:	0.365296
87:	0.820998
88:	0.520386
89:	0.883778
90:	0.363711
91:	0.819477
92:	0.523836
93:	0.883238
94:	0.365178
95:	0.820885
96:	0.520642
97:	0.883741
98:	0.363812
99:	0.819574
100:	0.523615
101:	0.883275
102:	0.365077
103:	0.820789
104:	0.520861
105:	0.883709
106:	0.363899
107:	0.819659
108:	0.523425
109:	0.883307
110:	0.364991
111:	0.820707
112:	0.521047
113:	0.883681
114:	0.363975
115:	0.819731
116:	0.523261
117:	0.883334
118:	0.364918
119:	0.820636
120:	0.521208
121:	0.883657
122:	0.36404
123:	0.819794
124:	0.523119
125:	0.883357
126:	0.364854
127:	0.820576
128:	0.521345
129:	0.883637
130:	0.364096
131:	0.819848
132:	0.522996
133:	0.883377
134:	0.3648
135:	0.820524
136:	0.521464
137:	0.883619
138:	0.364145
139:	0.819895
140:	0.52289
141:	0.883395
142:	0.364753
143:	0.820479
144:	0.521566
145:	0.883603
146:	0.364187
147:	0.819936
148:	0.522798
149:	0.88341
150:	0.364713
151:	0.82044
152:	0.521653
153:	0.88359
154:	0.364223
155:	0.819971
156:	0.522718
157:	0.883422
158:	0.364678
159:	0.820407
160:	0.521729
161:	0.883578
162:	0.364255
163:	0.820001
164:	0.522649
165:	0.883434
166:	0.364648
167:	0.820378
168:	0.521794
169:	0.883568
170:	0.364282
171:	0.820027
172:	0.52259
173:	0.883443
174:	0.364622
175:	0.820353
176:	0.521851
177:	0.883559
178:	0.364306
179:	0.82005
180:	0.522538
181:	0.883451
182:	0.364599
183:	0.820332
184:	0.521899
185:	0.883552
186:	0.364326
187:	0.82007
188:	0.522494
189:	0.883458
190:	0.36458
191:	0.820313
192:	0.521941
193:	0.883545
194:	0.364344
195:	0.820087
196:	0.522455
197:	0.883465
198:	0.364564
199:	0.820297
200:	0.521978
201:	0.88354
202:	0.364359
203:	0.820101
204:	0.522422
205:	0.88347
206:	0.364549
207:	0.820283
208:	0.522009
209:	0.883535
210:	0.364373
211:	0.820114
212:	0.522393
213:	0.883474
214:	0.364537
215:	0.820272
216:	0.522036
217:	0.883531
218:	0.364384
219:	0.820125
220:	0.522368
221:	0.883478
222:	0.364526
223:	0.820261
224:	0.522059
225:	0.883527
226:	0.364394
227:	0.820135
228:	0.522346
229:	0.883482
230:	0.364517
231:	0.820252
232:	0.52208
233:	0.883524
234:	0.364403
235:	0.820143
236:	0.522328
237:	0.883485
238:	0.364509
239:	0.820245
240:	0.522097
241:	0.883521
242:	0.36441
243:	0.82015
244:	0.522311
245:	0.883487
246:	0.364502
247:	0.820238
248:	0.522112
249:	0.883519
250:	0.364417
251:	0.820156
